system_name,node_idx,edge_idx,text_idx,system_type,train_mean,question_id,question_subtype,faithfulness,answer_relevance,context_relevance,composite_score
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_sh_013,single_specific,1.0,0.814836735612844,1.0,0.938278911870948
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_sh_024,single_specific,1.0,0.7705405835637004,0.0,0.5901801945212335
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_sh_021,single_specific,1.0,0.5958147578563165,1.0,0.8652715859521055
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_sh_015,single_specific,1.0,0.93587436040167,1.0,0.9786247868005566
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_sh_029,single_specific,1.0,0.5991788414117079,0.0,0.5330596138039027
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_sh_019,single_specific,1.0,0.9280089837839226,1.0,0.9760029945946408
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_agg_031,aggregate_cross_paper,0.5714285714285714,0.8301767721385332,1.0,0.8005351145223681
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_agg_015,aggregate_cross_paper,0.3333333333333333,0.8805567386654176,0.5,0.5712966906662503
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_agg_026,aggregate_cross_paper,1.0,0.7430999571769649,1.0,0.9143666523923216
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_agg_017,aggregate_cross_paper,0.4444444444444444,0.5923579594961198,1.0,0.6789341346468548
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_agg_008,aggregate_cross_paper,0.6666666666666666,0.7883180487286046,0.5,0.6516615717984237
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_agg_009,aggregate_cross_paper,0.2,0.7433572985393281,1.0,0.647785766179776
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_agg_019,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_edge_015,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_edge_027,edge_multihop,0.7142857142857143,0.8986557304953099,0.75,0.7876471482603414
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a_text_based,N7,E10c,T12a,text_based,54.13425364928053,electronics_edge_024,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_sh_026,single_specific,0.5,0.9277304087824364,1.0,0.8092434695941454
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_sh_013,single_specific,1.0,0.814836735612844,1.0,0.938278911870948
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_sh_024,single_specific,1.0,0.7705453420460356,0.0,0.5901817806820119
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_sh_021,single_specific,1.0,0.5958147578563165,1.0,0.8652715859521055
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_sh_015,single_specific,1.0,0.93587436040167,1.0,0.9786247868005566
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_sh_029,single_specific,1.0,0.7829271856847829,0.0,0.5943090618949277
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_sh_019,single_specific,1.0,0.9280242577214094,1.0,0.9760080859071364
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_agg_031,aggregate_cross_paper,0.5714285714285714,0.8301767721385332,1.0,0.8005351145223681
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_agg_015,aggregate_cross_paper,0.3333333333333333,0.8805567386654176,0.5,0.5712966906662503
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_agg_026,aggregate_cross_paper,0.75,0.7430895855287383,1.0,0.8310298618429127
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_agg_017,aggregate_cross_paper,0.5,0.5923579594961198,1.0,0.6974526531653732
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_agg_008,aggregate_cross_paper,0.6666666666666666,0.7883003904580935,0.5,0.6516556857082534
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_agg_009,aggregate_cross_paper,0.0,0.7433242541023729,1.0,0.5811080847007909
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_agg_019,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_edge_015,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_edge_027,edge_multihop,0.8571428571428571,0.8986557304953099,0.5,0.7519328625460556
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12b_text_based,N7,E10c,T12b,text_based,55.25261278716537,electronics_edge_024,edge_multihop,0.8,0.0,0.0,0.26666666666666666
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_sh_026,single_specific,1.0,0.9284294468320388,1.0,0.976143148944013
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_sh_013,single_specific,1.0,0.814836735612844,1.0,0.938278911870948
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_sh_024,single_specific,1.0,0.7705453420460356,1.0,0.9235151140153453
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_sh_021,single_specific,1.0,0.7488610582608682,1.0,0.9162870194202895
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_sh_015,single_specific,1.0,0.7281781803294353,1.0,0.9093927267764784
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_sh_029,single_specific,0.5,0.9571820550517548,0.0,0.48572735168391823
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_sh_019,single_specific,1.0,0.9280242577214094,1.0,0.9760080859071364
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_agg_031,aggregate_cross_paper,1.0,0.4233668297961266,1.0,0.8077889432653755
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_agg_015,aggregate_cross_paper,0.75,0.7912472517447185,0.5,0.6804157505815729
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_agg_026,aggregate_cross_paper,0.4,0.7430869215366327,1.0,0.7143623071788775
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_agg_017,aggregate_cross_paper,0.5,0.6096669242101295,1.0,0.7032223080700432
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_agg_008,aggregate_cross_paper,0.6,0.43678820426002735,1.0,0.678929401420009
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_agg_009,aggregate_cross_paper,0.5,0.741453661803242,0.5,0.580484553934414
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_agg_019,aggregate_cross_paper,0.6,0.5776300240976605,0.5,0.5592100080325535
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_edge_015,edge_multihop,0.5,0.0,0.0,0.16666666666666666
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_edge_019,edge_multihop,1.0,0.0,1.0,0.6666666666666666
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_edge_027,edge_multihop,1.0,0.0,1.0,0.6666666666666666
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_edge_026,edge_multihop,1.0,0.8095677767949109,0.0,0.603189258931637
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_edge_008,edge_multihop,1.0,0.8368671950167762,0.5,0.7789557316722587
N7_E11a_T12a_text_based,N7,E11a,T12a,text_based,56.72891004631957,electronics_edge_024,edge_multihop,0.5,0.0,0.0,0.16666666666666666
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_sh_026,single_specific,0.5,0.9277304087824364,1.0,0.8092434695941454
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_sh_013,single_specific,1.0,0.814836735612844,1.0,0.938278911870948
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_sh_024,single_specific,1.0,0.7705938107959481,0.0,0.5901979369319826
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_sh_021,single_specific,1.0,0.7445038682195498,1.0,0.91483462273985
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_sh_015,single_specific,1.0,0.9159797814184932,1.0,0.9719932604728311
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_sh_029,single_specific,0.0,0.797321181017566,0.0,0.26577372700585533
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_sh_019,single_specific,1.0,0.9280242577214094,1.0,0.9760080859071364
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_agg_031,aggregate_cross_paper,0.8333333333333334,0.8487156851700143,1.0,0.8940163395011158
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_agg_015,aggregate_cross_paper,0.5,0.884211473522775,1.0,0.7947371578409249
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_agg_026,aggregate_cross_paper,0.5,0.7431006214141002,1.0,0.7477002071380334
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_agg_017,aggregate_cross_paper,0.625,0.6084401189928452,1.0,0.7444800396642818
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_agg_008,aggregate_cross_paper,1.0,0.7883088069504328,1.0,0.9294362689834776
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_agg_009,aggregate_cross_paper,0.42857142857142855,0.7663586352214694,0.0,0.3983100212642993
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_agg_019,aggregate_cross_paper,0.16666666666666666,0.5547700424340315,0.5,0.4071455697002327
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_edge_015,edge_multihop,0.5,0.0,0.0,0.16666666666666666
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_edge_019,edge_multihop,0.8333333333333334,0.0,1.0,0.6111111111111112
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_edge_027,edge_multihop,1.0,0.7823686718202886,1.0,0.9274562239400962
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_edge_008,edge_multihop,1.0,0.8454763857745213,0.5,0.7818254619248405
N7_E11a_T12b_text_based,N7,E11a,T12b,text_based,56.78932352796342,electronics_edge_024,edge_multihop,0.5,0.0,0.0,0.16666666666666666
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_sh_026,single_specific,0.0,0.9277304087824364,0.0,0.30924346959414545
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_sh_013,single_specific,0.0,0.8934427345947565,0.0,0.29781424486491886
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_sh_024,single_specific,1.0,0.7680197103200346,1.0,0.9226732367733449
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_sh_021,single_specific,1.0,0.855632187907752,0.0,0.6185440626359173
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_sh_015,single_specific,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_sh_029,single_specific,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_sh_019,single_specific,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_agg_031,aggregate_cross_paper,0.4,0.4118639793019228,0.5,0.437287993100641
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_agg_015,aggregate_cross_paper,0.6666666666666666,0.8805567386654176,1.0,0.849074468444028
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_agg_026,aggregate_cross_paper,0.0,0.7430895855287383,0.0,0.24769652850957943
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_agg_017,aggregate_cross_paper,1.0,0.5585496369587443,1.0,0.8528498789862481
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_agg_008,aggregate_cross_paper,0.5,0.7883180487286046,0.5,0.5961060162428682
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_agg_009,aggregate_cross_paper,0.6666666666666666,0.7433572985393281,0.75,0.7200079884019983
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_agg_019,aggregate_cross_paper,0.75,0.7037951147060428,0.0,0.48459837156868096
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_edge_015,edge_multihop,0.5714285714285714,0.8157230956662257,0.0,0.462383889031599
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_edge_027,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12a_text_based,N7,E11b,T12a,text_based,57.18359436117151,electronics_edge_024,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_sh_026,single_specific,0.0,0.9277304087824364,0.0,0.30924346959414545
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_sh_013,single_specific,0.0,0.9013329731678402,0.0,0.3004443243892801
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_sh_024,single_specific,0.6666666666666666,0.6441234074376317,1.0,0.7702633580347662
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_sh_021,single_specific,1.0,0.8555615188743726,0.0,0.6185205062914575
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_sh_015,single_specific,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_sh_029,single_specific,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_sh_019,single_specific,1.0,0.8637033682563556,0.0,0.6212344560854519
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_agg_031,aggregate_cross_paper,1.0,0.41187829181040914,0.5,0.637292763936803
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_agg_015,aggregate_cross_paper,0.6666666666666666,0.8805730964197463,1.0,0.8490799210288044
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_agg_026,aggregate_cross_paper,0.0,0.7431047365376257,0.0,0.2477015788458752
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_agg_017,aggregate_cross_paper,1.0,0.5585328900590271,1.0,0.8528442966863423
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_agg_008,aggregate_cross_paper,0.5,0.7883283966144446,0.5,0.5961094655381483
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_agg_009,aggregate_cross_paper,0.6666666666666666,0.7433242541023729,1.0,0.8033303069230131
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_agg_019,aggregate_cross_paper,0.75,0.7037597796430465,0.0,0.48458659321434877
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_edge_015,edge_multihop,0.5714285714285714,0.8102529759186864,0.0,0.46056051578241924
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_edge_027,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N7_E11b_T12b_text_based,N7,E11b,T12b,text_based,57.87783061502071,electronics_edge_024,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_sh_026,single_specific,0.0,0.9277024543548973,0.0,0.3092341514516324
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_sh_013,single_specific,1.0,0.814836735612844,1.0,0.938278911870948
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_sh_024,single_specific,1.0,0.7705405835637004,1.0,0.9235135278545669
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_sh_021,single_specific,1.0,0.8658519621102115,1.0,0.9552839873700706
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_sh_015,single_specific,0.5,0.9163256454027252,1.0,0.8054418818009084
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_sh_029,single_specific,1.0,0.895686620196651,1.0,0.9652288733988836
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_sh_019,single_specific,0.75,0.8399753157177284,1.0,0.8633251052392428
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_agg_031,aggregate_cross_paper,0.625,0.3540870799528848,0.0,0.3263623599842949
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_agg_015,aggregate_cross_paper,0.6666666666666666,0.8805617495468286,1.0,0.8490761387378317
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_agg_026,aggregate_cross_paper,0.25,0.7430895855287383,0.5,0.4976965285095794
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_agg_017,aggregate_cross_paper,0.5,0.7076707357272426,0.5,0.5692235785757475
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_agg_008,aggregate_cross_paper,0.8,0.7883088069504328,1.0,0.8627696023168109
N8_E10a_T12a_text_based,N8,E10a,T12a,text_based,13.707668883481686,electronics_agg_009,aggregate_cross_paper,0.6,0.7433242541023729,0.5,0.6144414180341243
