system_name,node_idx,edge_idx,text_idx,system_type,train_mean,question_id,question_subtype,faithfulness,answer_relevance,context_relevance,composite_score
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_sh_019,single_specific,0.75,0.839929766265517,1.0,0.8633099220885057
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_agg_031,aggregate_cross_paper,0.3333333333333333,0.32715828559510984,0.0,0.2201638729761477
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_agg_015,aggregate_cross_paper,0.75,0.8801625055606438,1.0,0.8767208351868813
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_agg_026,aggregate_cross_paper,0.0,0.7431047365376257,0.5,0.4143682455125419
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_agg_017,aggregate_cross_paper,0.2,0.7075887393453071,0.5,0.46919624644843566
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_agg_008,aggregate_cross_paper,0.8,0.7883088069504328,1.0,0.8627696023168109
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_agg_009,aggregate_cross_paper,0.6,0.6917759679093048,0.5,0.5972586559697682
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_agg_019,aggregate_cross_paper,0.4,0.7037378316563064,0.5,0.5345792772187689
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_edge_015,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_edge_027,edge_multihop,0.5,0.0,0.5,0.3333333333333333
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12a_text_based,N8,E10b,T12a,text_based,13.818535570711218,electronics_edge_024,edge_multihop,0.5,0.8647660232939632,0.5,0.621588674431321
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_sh_026,single_specific,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_sh_013,single_specific,1.0,0.8148540067295836,1.0,0.9382846689098612
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_sh_024,single_specific,1.0,0.7706171991973977,1.0,0.9235390663991326
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_sh_021,single_specific,1.0,0.8790928860210468,1.0,0.9596976286736822
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_sh_015,single_specific,0.5,0.9158923245626317,1.0,0.8052974415208772
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_sh_029,single_specific,1.0,0.895686620196651,1.0,0.9652288733988836
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_sh_019,single_specific,0.75,0.0,1.0,0.5833333333333334
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_agg_031,aggregate_cross_paper,0.4,0.3294999262376349,0.0,0.24316664207921165
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_agg_015,aggregate_cross_paper,0.6666666666666666,0.8805567386654176,1.0,0.849074468444028
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_agg_026,aggregate_cross_paper,0.25,0.7431151013307707,0.5,0.4977050337769236
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_agg_017,aggregate_cross_paper,0.5,0.707620837089833,0.5,0.569206945696611
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_agg_008,aggregate_cross_paper,0.8,0.7883088069504328,1.0,0.8627696023168109
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_agg_009,aggregate_cross_paper,0.6,0.6916424243142104,0.5,0.5972141414380702
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_agg_019,aggregate_cross_paper,0.4,0.7037597796430465,0.5,0.5345865932143489
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_edge_015,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_edge_027,edge_multihop,0.0,0.0,0.5,0.16666666666666666
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10b_T12b_text_based,N8,E10b,T12b,text_based,13.713227546922385,electronics_edge_024,edge_multihop,0.8333333333333334,0.890126727251345,0.5,0.7411533535282261
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_sh_026,single_specific,0.0,0.9277304087824364,0.0,0.30924346959414545
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_sh_013,single_specific,1.0,0.814836735612844,1.0,0.938278911870948
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_sh_024,single_specific,1.0,0.7705405835637004,1.0,0.9235135278545669
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_sh_021,single_specific,1.0,0.8790928860210468,1.0,0.9596976286736822
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_sh_015,single_specific,0.5,0.9358845513291177,1.0,0.8119615171097059
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_sh_029,single_specific,1.0,0.895686620196651,1.0,0.9652288733988836
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_sh_019,single_specific,0.6666666666666666,0.0,1.0,0.5555555555555555
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_agg_031,aggregate_cross_paper,0.4,0.32951651913540386,0.0,0.2431721730451346
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_agg_015,aggregate_cross_paper,0.5,0.8799653890082569,1.0,0.7933217963360857
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_agg_026,aggregate_cross_paper,0.0,0.7430869215366327,0.5,0.41436230717887756
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_agg_017,aggregate_cross_paper,0.5,0.7075887393453071,0.5,0.5691962464484357
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_agg_008,aggregate_cross_paper,0.8,0.7883262317723775,1.0,0.8627754105907925
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_agg_009,aggregate_cross_paper,0.6,0.6916424243142104,0.5,0.5972141414380702
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_agg_019,aggregate_cross_paper,0.4,0.7144626860978326,0.5,0.5381542286992775
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_edge_015,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_edge_027,edge_multihop,0.0,0.0,0.5,0.16666666666666666
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12a_text_based,N8,E10c,T12a,text_based,12.689731045685987,electronics_edge_024,edge_multihop,1.0,0.8704620518365488,0.5,0.7901540172788496
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_sh_026,single_specific,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_sh_013,single_specific,1.0,0.814836735612844,1.0,0.938278911870948
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_sh_024,single_specific,1.0,0.7705405835637004,1.0,0.9235135278545669
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_sh_021,single_specific,1.0,0.8790953077586948,1.0,0.9596984359195649
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_sh_015,single_specific,0.75,0.9163256454027252,1.0,0.8887752151342417
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_sh_029,single_specific,1.0,0.8956994782943793,1.0,0.9652331594314597
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_sh_019,single_specific,0.75,0.0,1.0,0.5833333333333334
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_agg_031,aggregate_cross_paper,0.6,0.3309441708556584,0.0,0.3103147236185528
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_agg_015,aggregate_cross_paper,0.6666666666666666,0.8805567386654176,1.0,0.849074468444028
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_agg_026,aggregate_cross_paper,0.25,0.7431047365376257,0.5,0.49770157884587524
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_agg_017,aggregate_cross_paper,0.5,0.7075842683243058,0.5,0.5691947561081019
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_agg_008,aggregate_cross_paper,0.8,0.7883272589378357,1.0,0.8627757529792786
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_agg_009,aggregate_cross_paper,0.6,0.6917395288120777,0.5,0.5972465096040259
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_agg_019,aggregate_cross_paper,0.4,0.7037378316563064,0.5,0.5345792772187689
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_edge_015,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_edge_027,edge_multihop,0.5,0.0,0.5,0.3333333333333333
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E10c_T12b_text_based,N8,E10c,T12b,text_based,13.885221377236373,electronics_edge_024,edge_multihop,0.8333333333333334,0.890126727251345,0.5,0.7411533535282261
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_sh_026,single_specific,1.0,0.9277304087824364,0.0,0.6425768029274788
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_sh_013,single_specific,1.0,0.814836735612844,0.0,0.6049455785376147
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_sh_024,single_specific,1.0,0.7705405835637004,1.0,0.9235135278545669
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_sh_021,single_specific,1.0,0.791422771844415,1.0,0.9304742572814716
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_sh_015,single_specific,1.0,0.7746732772352285,1.0,0.9248910924117428
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_sh_029,single_specific,1.0,0.0,1.0,0.6666666666666666
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_sh_019,single_specific,0.5,0.0,0.0,0.16666666666666666
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_agg_031,aggregate_cross_paper,1.0,0.4022179441156058,0.5,0.6340726480385352
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_agg_015,aggregate_cross_paper,0.75,0.872397621731722,0.5,0.707465873910574
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_agg_026,aggregate_cross_paper,0.3333333333333333,0.7430895855287383,0.0,0.3588076396206905
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_agg_017,aggregate_cross_paper,0.0,0.3958951299518607,0.0,0.1319650433172869
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_agg_008,aggregate_cross_paper,0.5714285714285714,0.7883088069504328,0.5,0.619912459459668
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_agg_009,aggregate_cross_paper,0.75,0.7380216702039858,0.5,0.6626738900679953
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_agg_019,aggregate_cross_paper,0.5,0.7037597796430465,0.5,0.5679199265476821
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_edge_015,edge_multihop,0.6666666666666666,0.0,0.0,0.2222222222222222
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_edge_027,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12a_text_based,N8,E11a,T12a,text_based,11.707476816552598,electronics_edge_024,edge_multihop,0.6666666666666666,0.0,0.0,0.2222222222222222
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_sh_026,single_specific,1.0,0.9287029925910465,0.0,0.6429009975303489
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_sh_013,single_specific,1.0,0.8148054081702306,0.0,0.6049351360567435
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_sh_024,single_specific,1.0,0.7705405835637004,1.0,0.9235135278545669
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_sh_021,single_specific,1.0,0.7999549825851412,1.0,0.9333183275283804
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_sh_015,single_specific,1.0,0.77459208886841,1.0,0.9248640296228033
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_sh_029,single_specific,1.0,0.0,1.0,0.6666666666666666
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_sh_019,single_specific,0.5,0.0,0.0,0.16666666666666666
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_agg_031,aggregate_cross_paper,1.0,0.4022353355809853,0.5,0.6340784451936617
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_agg_015,aggregate_cross_paper,0.75,0.8723815164914795,0.5,0.7074605054971599
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_agg_026,aggregate_cross_paper,0.3333333333333333,0.7430895855287383,0.0,0.3588076396206905
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_agg_017,aggregate_cross_paper,0.4,0.3959399652445965,0.0,0.2653133217481988
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_agg_008,aggregate_cross_paper,0.6666666666666666,0.7883180487286046,0.5,0.6516615717984237
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_agg_009,aggregate_cross_paper,0.8571428571428571,0.6925756755226217,0.75,0.7665728442218263
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_agg_019,aggregate_cross_paper,0.8,0.7037524771207533,0.5,0.6679174923735843
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_edge_015,edge_multihop,0.6666666666666666,0.0,0.0,0.2222222222222222
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_edge_019,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_edge_027,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_edge_026,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_edge_008,edge_multihop,1.0,0.0,0.0,0.3333333333333333
N8_E11a_T12b_text_based,N8,E11a,T12b,text_based,11.633761467489881,electronics_edge_024,edge_multihop,0.6666666666666666,0.0,0.0,0.2222222222222222
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_sh_026,single_specific,1.0,0.0,0.0,0.3333333333333333
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_sh_013,single_specific,0.0,0.8934484477274943,0.0,0.2978161492424981
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_sh_024,single_specific,1.0,0.7432355466304057,0.0,0.5810785155434686
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_sh_021,single_specific,1.0,0.8408118652258617,0.0,0.6136039550752872
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_sh_015,single_specific,1.0,0.41079629713942456,0.0,0.47026543237980817
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_sh_029,single_specific,1.0,0.895686620196651,1.0,0.9652288733988836
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_sh_019,single_specific,1.0,0.0,0.0,0.3333333333333333
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_agg_031,aggregate_cross_paper,0.8,0.830189049889085,0.75,0.7933963499630283
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_agg_015,aggregate_cross_paper,0.6666666666666666,0.8750727652474978,1.0,0.8472464773047216
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_agg_026,aggregate_cross_paper,0.25,0.7430895855287383,0.5,0.4976965285095794
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_agg_017,aggregate_cross_paper,0.2,0.5222907672579568,0.5,0.4074302557526523
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_agg_008,aggregate_cross_paper,0.625,0.7883003904580935,1.0,0.8044334634860312
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_agg_009,aggregate_cross_paper,0.3333333333333333,0.7433242541023729,0.0,0.35888586247856874
N8_E11b_T12a_text_based,N8,E11b,T12a,text_based,13.387831725268445,electronics_agg_019,aggregate_cross_paper,0.5,0.6975227474817095,0.0,0.39917424916056987
