row_idx,primary_id,aggregate_id,secondary_id,categorical_label,scalar_label
40,B00EJAEUBC,B00EJAEUBC,AFNS5D7Q66EQPPLNEZHXBOUREOTQ,1,5
41,B08HR9D9KN,B08HR9D9KN,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1,0
42,B008J1QP7Y,B0C7LNHF2R,AGM6AOTJ3VUFI4YQOUT6DL474CUA,1,0
43,B00TY41EEO,B00TY41EEO,AGSM75HHGVYI263VKMFQMK6GJQ7A,1,0
44,B07BB585RB,B07BB585RB,AGWSEISP3NKF47Q2CG45DBOYURYA,1,0
45,B00IZEUFIA,B0BMGW1N8Q,AGECPJCPNHDHCNYCYG3UHVZMDJHA,1,0
46,B00XUZH3QQ,B00XUZH3QQ,AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,1,0
47,B008OIH922,B008OIH922,AE42LBG2VGHH2LOV4KGTU5FDEEMA,1,0
48,B09QV36Y21,B09QV36Y21,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1,0
49,B00SYIK3MU,B00SYIK3MU,AFWG76EBXLTRUDZW52WLDM4YYYUQ,1,0
50,B00D8STBHY,B00D8STBHY,AFWRGOGF4AI2IHRX7KZ2IYL63RXA,1,0
51,B01DF2JO7E,B01DF2JO7E,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,0,0
52,B0129042QQ,B0129042QQ,AFQ3J3IZUP3UCI763VLQKXLFNQRQ,1,0
53,B004TTH5QU,B004TTH5QU,AGMRVMOQ4QIQZ7LUGKIRMNRUGJLQ,1,0
54,B00IGNWYNE,B08NBDGTBF,AFIJWXJKUDCQZOXE4UD26LDSSHOA,1,0
55,B076QJ95BB,B07LB5SNY4,AHD5FPP4CDCEI6KTTF4IYKDKVGFA,1,0
56,B00OA4USHC,B07NZ2ML7K,AH4HQQB6GSKOS3SOMPUKIUUJQN5A,0,0
57,B074HM2982,B074HM2982,AEVNBBF4X56HNAKJDBI4A5AIZTVQ,1,0
58,B01J3ODJ1U,B01J3ODJ1U,AHAR2ITQ3O2FJJDLIORAQ226KZHQ,0,0
59,B07KL85QBQ,B07KL85QBQ,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
60,B00004T71M,B0C6N1B3HJ,AGUBSMXO5DDC44LBJZ6KGWJPPKCQ,0,1
61,B07C76F1Q7,B08Q9CMVJ4,AGSM75HHGVYI263VKMFQMK6GJQ7A,1,2
62,B087HJ4PJJ,B087HJ4PJJ,AG36AOFZLZCB2ZMUOAHNCYSPQBRQ,1,0
63,B08BRB56X3,B08BRB56X3,AGSDQQCNCNVHSRHKOR236AG66ZSA,1,0
64,B07V8KG7ND,B07XZ1PJN5,AHUKDCTHM6YIDIY7CDZMXBF2NU5Q,1,0
65,B08V3DQD3C,B08V3DQD3C,AH2LTMRG3MQNGRZYPPCOJF4KPS3A,1,0
66,B07FQFJ1FZ,B07FQFJ1FZ,AHJQPUQLSQZE6LMIUMY7WNRXCQQQ,1,0
67,B00IGNWYGQ,B00IGNWYGQ,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
68,B0731TZMJ4,B0731TZMJ4,AHDZKPPKUT7HD47LXCBN7RQNN6KQ,1,1
69,B071S4KYPH,B071S4KYPH,AH665SQ6SQF6DXAGYIQFCX76LALA,1,0
70,B00004TZY6,B091ZXRWKV,AHQONYLDMZKYBIYA6NLILPBIX4CQ,1,0
71,B08CH6676Q,B08CH6676Q,AE3XHOX3OBSVFXACAPNFMKSUWR5Q,1,0
72,B0BJGQR45B,B0BJGQR45B,AHD7IMCL7JGT2VPAJDMINO5YJI3A,1,0
73,B09HN4SW88,B0C9QMH7Q1,AF4CNDFT4UQJMWAIBMNHXEQWNAQQ,1,1
74,B013T6Q0BY,B013T6Q0BY,AGIFJSDUZMVD47QV5OVFYSSJHY2A,1,0
75,B07NH1S3CX,B09N4362M7,AHPNBDK5IH6QKLIPV3Q7OCM6YJHQ,1,0
76,B083LKMWMC,B0C2ZHQ4HZ,AE44PB44KWPVJKVHOPGUIGFDEPIA,1,0
77,B074K5W5N5,B08LRNYGY6,AF6OKMFU4JOPVUY2OJXAH7YTO7IA,1,0
78,B07TNWD7FR,B07TNWD7FR,AGR53HONV5KSELJXZJNJFUPH6RSA,0,0
79,B013SKX2EE,B013SKX2EE,AEYEIDMLODH3HS7HOTRU4BC5YVEQ,1,0
80,B00BB7YETE,B07N1X8M2X,AEUCNJVO7OX6FKJ3GQLQZPOTRM4A,1,0
81,B078S8DVKR,B078S8DVKR,AHVWYONWS5ZELRCDKGQ6MSWEGDXA,1,0
82,B08P2PKGMF,B0B9HHMX3N,AEPEDW5FBBJ2XYR2BIJAKUPHCMHA,1,0
83,B07MMP1S2Q,B082X285D1,AGXHFUENM3G65MN4BGET2DNU4IAQ,1,0
84,B00P2SNLR4,B00P2SNLR4,AEN2LVODTCXGSFQQJCEGMDLOK6AA,1,0
85,B072KN2R4T,B072KN2R4T,AEZABEV7CXSQMDDKLGI25KGTVYOA,1,0
86,B00CXEXNC8,B087BTBFLQ,AEZF6XWI7X2Z6NUOU63M2G4AMILA,1,0
87,B07Y947N5K,B07Y947N5K,AFHPTQMY64EIQHJ62AEQSGCEBVGQ,1,0
88,B0714GN73V,B0CCHWN2XK,AELYDIXVKPONQHF5ZY5LGXWHN2JA,1,0
89,B0033VHDK8,B0BCFYFYJG,AG6DLXWJSMXA2DBQMZ7SOR4DE5YA,1,0
90,B000F3V2R2,B000F3V2R2,AHMHDEWOQ6PFPOV2QGKDCPUSQ73Q,1,0
91,B08P4S1F13,B08P4S1F13,AFL4KZPWO3RQ32N6R5QYDZFHFWNQ,1,0
92,B00Y8YOVOA,B00Y8YOVOA,AFVVAWYOXQK63S7ZDK5EZGNM4LSA,1,0
93,B00N36C6BE,B07ZPDL1C4,AF5WDAOW77QPF7UMBNCZUYNAAI3Q,1,0
94,B08HSHHSSX,B08HSHHSSX,AGDSEYGSA5K664EUHWKV3ARDXO2Q,1,0
95,B083TSW9TN,B0BFDZ1X76,AFM5K27RTHHP7ZHTLYMIEIR5N4BQ,1,0
96,B07C72FWZ5,B07C72FWZ5,AHURNOZ3IY2UBHUDAM2D22XTSVFA,1,0
97,B0BSJCNRRC,B0BSJCNRRC,AG7JSIKUQPSL5AAPRDRKDNWM4U2A,1,0
98,B083S4S64D,B083S4S64D,AHW43KAVTM3LLCTKBLP5IBNL4LGA,0,1
99,B0BFYW24VN,B0BYHXMZM6,AE6VILPJGYTNMUZJCTFQPDPOPIGQ,1,0
100,B07VKSMQXZ,B089DX673X,AEK7OBGKAEZBC2QQV26CE7ZVGH7Q,0,0
101,B00HUBBDIK,B09SLSZK1F,AHN3IZ7H6B44H6A7LFQVAOGJKYMQ,1,0
102,B01B9XJ106,B01B9XJ106,AFJMOY4EF4L56M7XKTGZTEBJXROA,1,1
103,B01MQVB1G2,B01MQVB1G2,AEIIVCJ5ZXDADMXPD7Z4VTCYURIA,1,0
104,B000R4OHCG,B08JC82KK7,AG3QTDHDITZMSBHBNNETBY7WMMCA,1,0
105,B01AHOKF0S,B01AHOKF0S,AFVU4CHWEWUYE54DG4T2GHMSRZJQ,0,0
106,B09JKVSR9Y,B09JKVSR9Y,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
107,B00009YEGL,B00009YEGL,AFT6YPGPKZTT7KYBBO2MHIG4R2RA,1,1
108,B0009U7UZE,B0009U7UZE,AGHYFFFDODNZFBVJ5XQBNHBNKKYQ,1,1
109,B0002OKFA4,B0002OKFA4,AHN74R3D4QITR4KK5KNPUYNL6KIQ,1,0
110,B07SNDHP8L,B07YP233BN,AFOQARH4GNPPM7SZFY5WXHP743SQ,1,0
111,B074CTZJX8,B074CTZJX8,AFGHYZQSSRUTTNMXZG54IXWCQM6Q,1,1
112,B07J2N3MZ7,B0C6N1N69N,AH4DAZSBWSY7JBAGJTU47GZKAL4Q,1,0
113,B079KHS5CY,B079KHS5CY,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
114,B08FR6QQHJ,B08FR6QQHJ,AHXDCXTMLZAI7LBQXZBLUBAEGWSQ,1,0
115,B07G93WJP5,B0C5BRR4VM,AFFMSHG6XU32NI4BGUCTEJZSMSTQ,1,1
116,B001PN8WKQ,B001PN8WKQ,AERI7K52IX6D2ZKBLN6HANNAIBPA,1,0
117,B07CL83SPY,B082YVGFND,AESKKGQWJQBWLIA7JDLXARU3Q52Q,1,0
118,B07WCQV9FK,B07WCQV9FK,AHERS23SE7DAS3BJ3BYQYQ7UO4EQ,1,0
119,B00QGSMK8K,B00QGSMK8K,AEX66U2YTL2FUCRWBGHZI7VE7I2A,1,1
120,B013FAD0IK,B013FAD0IK,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
121,B00JC3MOFA,B00JC3MOFA,AFKY3BXLDVZZKJRNHQXWMRVSX24Q,1,0
122,B01MCWVEKT,B0C23WSTFS,AFMKRGS25NE4HPMVPBDC6M2BKUYA,1,1
123,B0054G5QL8,B0054G5QL8,AHXRDQWMCLGBKDLAFWCT3BO6CP4A,1,0
124,B07NH1PVL1,B09CF3TJKK,AGXHFUENM3G65MN4BGET2DNU4IAQ,1,3
125,B08Y5HN12V,B0BR29VF59,AHGRKA4AM2ESKIDA6J7XG6ZJJNVQ,1,0
126,B0895MW2C9,B0895MW2C9,AEA4GEUFEAB3NSKE65IG4JT55MJQ,1,0
127,B06WWB4N8Q,B09QW6DPP1,AHHE6RQZPVJVEYOV4ZY6D76A5MAA,1,0
128,B07B8GCGG9,B0C7MRCDK8,AHOPHP6RQ6DSJM3EQHW3RZ2YR7NA,1,2
129,B00CPHX9JK,B09PH897YY,AGMMQTBB4ESY253JE57H45IUFZSA,1,0
130,B00BPRLGVE,B09MMXS2XW,AGDCD2ZNYMDZAVQKQ3RZ56LJTRVQ,1,0
131,B0125KTJ7C,B0125KTJ7C,AG5NQWGLEDMMNA3FCFTHHX42OXOQ,1,0
132,B071VTGDQQ,B071VTGDQQ,AGSSY32ZSICXPLZIMJSPFSQ6SUDA,1,0
133,B084DZC34B,B086P9FD3Z,AESWMEWW67DTYOEXBPBXLMAQECCA,1,0
134,B00000IWD0,B00000IWD0,AGWDYYVVWM3DC3CASUZKXK67G6IA,1,53
135,B000EI3REY,B000EI3REY,AGC5OD7POAALPFG2EEFMZ62NHULQ,1,0
136,B0899SRJVN,B0899SRJVN,AFPF2CONJ33FNFKOEQ2TUNWQJTFQ,1,0
137,B07BZ56VLJ,B07BZ56VLJ,AEK5RL4BLD5V4UMVB5C5EZWFWXIA,0,0
138,B07YCTQWJ4,B07YCTQWJ4,AF6SM2ESLD534XWS7P6PFSL257CA,1,0
139,B076MMCQRX,B076MMCQRX,AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,1,0
140,B004AHMCMI,B09Q67FVS6,AHPQ6WRKCYOR5QXT7IKWFMJ567EA,1,0
141,B018HB2QFU,B0BXQ9JC92,AEEQH25PPX5KQBWCTG6DOBZBOITA,1,0
142,B07F3675B5,B07F3675B5,AG5FGCIM6PBJX3JNDRKQMITZTIMA,1,0
143,B00UCWQMZ8,B0C61WGGHG,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,0,0
144,B01N6SODJB,B01N6SODJB,AHZEBN4FE63RB6QONKYWF3JWAAMA,1,0
145,B01NCU854K,B09PZC8Q79,AH6ZSOQGODHAXICPNAFZVP3QQWTA,1,0
146,B003F8HSAE,B08FFKYPL4,AFT5WMCV42NWFA6VMC44OPLRFMLA,1,0
147,B00AITW5J2,B09HSR99RB,AF6XRJFTMR4AS4E6FHSCAFODSDBA,1,10
148,B07MFRD9G5,B0CC39KG6Z,AGHETJ7PN7P2EEPPQZHFVHGV7TAA,1,0
149,B00006654A,B07V9PL8J7,AG3LNRKSZ4R3PEGITK53DJTX3X5A,0,0
150,B01014ND7G,B013EI4IKC,AESHHZLT6MU622HH4TGXHXUNOCRA,1,0
151,B004FXBOZ8,B093GK4ZN2,AENODO74A5MMCVDAXX76KPIKVEOA,1,0
152,B079N39L2T,B0BZHZH7GP,AGDJ4U4GGIQ6AJLIBE6RSDPL2VYA,1,0
153,B003P8QI8M,B003P8QI8M,AEBZPYUVRGW77BLRHQSXVADCR4YQ,1,0
154,B08DK47VWK,B09D7BGHHR,AEUGZFXFOEUMSWVWCT635RO2L62A,1,16
155,B087DXGRZR,B087DXGRZR,AHZNDXVVU657XLTTYU3IXXN4A2WA,1,0
156,B079MKLH93,B0842LFJHK,AFD262LOMVHSAQVVGQJLVA5ZGO7Q,0,0
157,B00N9WIG2A,B00N9WIG2A,AF3UAZWTZCSDVLDMT7KD5A7PFDOQ,1,0
158,B07QMT2BBT,B0C2R5RQNQ,AG2URODTJYWCDB2AJUTU3HOOFJTA,1,4
159,B07QNNCCQG,B07QNNCCQG,AGLQQCIS5V6EGUCS5SSNHWZHQM6Q,1,0
160,B09C62KZHS,B09C62KZHS,AGHZXVOSR6BUBEGP6K3BDYLSOJ3Q,1,0
161,B007NLFWZW,B007NLFWZW,AHZIHNW6OOJ4YJJN4WVC46M36BIQ,1,1
162,B07MJCN7HZ,B07XRRCSQJ,AEPQUMYHJSHTZ2MIHDQIGVH4QYNA,1,0
163,B09F3CDJ8N,B09CCZR45R,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1,3
164,B08J4J2KQ5,B08J4J2KQ5,AGOTIZH7DO5TBSSAKDOMYQKDMDSA,1,0
165,B00HV3XI5I,B0BV8DDRPC,AFTTLKPZZTZWKQ65PGHLGYVV4TJA,0,0
166,B00B4WJ0I6,B006UPHOIK,AGLF3NQBTIBDSR5BXXULHMTAUNTQ,1,0
167,B07WMBNWRV,B07WMBNWRV,AFVV7CLXY43P3Z3F7SROBZATZVSQ,1,0
168,B07K3WCWT2,B07K3WCWT2,AGQWCGCJ5VK5KIBQBDTCHRT74EPA,1,0
169,B000AYER0U,B000AYER0U,AFOV6NCCWCKPDAWT53S3L3NA626A,1,0
170,B07VM73921,B07VM73921,AE4WM6BGRN4EPDDG5G24X2NJISXQ,1,1
171,B01JMYPL44,B01JMYPL44,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,1,0
172,B078W722P2,B07CC2F6DG,AFV3FCAYHRCOC2A52AGKK2RPPEYQ,0,0
173,B07P7TK9NM,B082N5WYYC,AGQWCGCJ5VK5KIBQBDTCHRT74EPA,1,0
174,B00AU56C5W,B00AU56C5W,AHE47YM7ITM6NYXA7BVOZOJ5TEPQ,1,0
175,B0009AG8OI,B0009AG8OI,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1,10
176,B00W75BLRC,B00W75BLRC,AHM2XKCUWJ4GZQNGDGNEVEN7FJYQ,1,0
177,B08L8ZGHLM,B08QRK1TKN,AGDJ4U4GGIQ6AJLIBE6RSDPL2VYA,1,0
178,B000ZYL5ZK,B0C7LNHF2R,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1,0
179,B00005C5H4,B07C4NGT17,AEHQKPZWOR23VHPAB2XTINGXXESQ,1,0
180,B00004TXNR,B00004TXNR,AEWFUC7ZTLFTIAWOYMPEYNGFV2HA,1,0
181,B07G3SZXF7,B082N5WYYC,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1,0
182,B07J63N69K,B0B3H2VBXD,AFKU3B473KQS355ZFVIUM7LX2QTQ,1,0
183,B08DCFGGV1,B07HDSCBP3,AEVFWS7JFEKHYDZKH4SI5YDSNGJQ,0,0
184,B09F9F2G7R,B0B2QNRLCY,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,1,0
185,B07TKDFBS9,B07TKDFBS9,AGU4GRHSI4PFVBZI75XJ55KXE22A,1,54
186,B00CQHZ0ZU,B00CQHZ0ZU,AHOJVUIUSPW4FGB2JV6BSTTM5N4Q,0,0
187,B07CV2JQ85,B07CV2JQ85,AHWFSEY5HJ5UHZW25PNXRJCBHDCQ,1,0
188,B07DB2NQ3N,B08T8TWPZ1,AELOE3QB6WFGYAHN4IDCJX72LXKQ,1,0
189,B06XCQHWF2,B06XCQHWF2,AEICZD35OTDYVWA2KPYWN4PDZ2SA,1,0
190,B0765ZVN1P,B0765ZVN1P,AG5FGCIM6PBJX3JNDRKQMITZTIMA,1,0
191,B01GJSL0IW,B01GJSL0IW,AEEWE3Q6ZFWVEJW4DRY7S3IBIXQA,1,0
192,B00H0IGD2Y,B00H0IGD2Y,AHQVC5ZUMGV5CLH4GUI2TZRUSLUA,0,0
193,B07B3W2T7Z,B07B3W2T7Z,AHZ62CXWLQANMTI6RMKCSYA5LXZQ,0,3
194,B07TNWD7FR,B07TNWD7FR,AFXBYEMPK2B5AOSZNUAIAJXD2C6A,0,0
195,B07WG9ZLL2,B07WG9ZLL2,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
196,B07MRK1XJL,B07B97R6J1,AHZVRSD76YSY4TJXKSE7ZJMQFZSA,0,0
197,B01LZYGY8H,B01LZYGY8H,AFG272MNDZBMTWOBMMQVCLIX4RHA,1,0
198,B017JQQ01A,B07QXLX17G,AGEV45JF3N33LV7QQMLNSMKNVOVQ,0,0
199,B07G9Y3SPY,B092KL8F5P,AHTR42Z3SZAMALR26HEBBW3WFAEQ,1,0
200,B006TTEDMW,B08M4BN912,AEZWK34XHEOFGE3GPI4KQJMQWM2Q,1,0
201,B001W30D2O,B0968GP1YB,AFESEX5PRR5ZUXNMO3YL7A7552UQ,1,0
202,B00AA7BA3Y,B089N6RFRB,AGU5S4FR2ATHY6R4FJ42FBPQZTPA,1,1
203,B00RUESWC2,B00RUESWC2,AH2KPTANOPAX4AQIIXPSW5VFPGDA,1,0
204,B07B1V4JXT,B07B1V4JXT,AGJE3LSQG7DC4HA4EDZLJK3N6TVA,1,0
205,B07PQ3MRVV,B08FHRQB9S,AEGLJX7X56RPLVUHFCYQQCCCCVEA,0,0
206,B019KGFN7O,B019KGFN7O,AFYX5DXWJ5STZHJMEDIEPMOCQLPA,0,0
207,B08H8F63GD,B0BMV7QMDG,AGWSEISP3NKF47Q2CG45DBOYURYA,1,0
208,B00005LL02,B07NGQWWC9,AF755H7SWQ5UT6WKEXFJV6QTNBBA,1,0
209,B00J49UU0I,B09PMNTFKG,AFJPWGR7JBZBQGVQRE726IM7LA6Q,1,0
210,B00TYO2SB2,B00TYO2SB2,AF3RENOGZJOCO24HPO75EEIF4EHQ,1,1
211,B07H8FP45G,B07H8FP45G,AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,1,6
212,B08CCBDCKX,B09ZHTHXMB,AEVFWS7JFEKHYDZKH4SI5YDSNGJQ,1,0
213,B07BMM7JY8,B07BMM7JY8,AG2GFMYXLYNAYMA2M5DRCYJLPWKA,1,0
214,B09NHWPSZY,B0BZTDY5VQ,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1,0
215,B004LPJDJY,B004LPJDJY,AEWFWRXSJ7I2QXMLFOPFDMBHMQXA,1,0
216,B01MS11V5M,B01MS11V5M,AGZSGJD344SC2EVDCXYKFMDJDE6Q,1,0
217,B07QVNBJZH,B07QVNBJZH,AGSTQ3JDGW2TZB5XKBF7PD2DJOKQ,0,0
218,B01I41A58S,B01I41A58S,AGIA5OUIXLZEAV6K6INHBBLTAGHA,1,1
219,B01N6B8SX0,B0BRKW9RB2,AGB4JGG4LZQEL6RCAXFYFSLJ6LUQ,1,0
220,B000NQMAFO,B000NQMAFO,AFK7ALCF2PXTVK3TQNK53YFNZIAA,1,0
221,B011JV9HA2,B09J85WDLM,AEQ7WQSOC432A4E43OE7MGCOYGRQ,0,0
222,B09CFT8ZQB,B09CFT8ZQB,AEMRAZPNN2NBBUDV4YGGYMGPFC6A,1,0
223,B000BYNTYY,B000BYNTYY,AH2F5AS53VX7S5KMJIBEQMOOURQQ,1,0
224,B08467CWK3,B08467CWK3,AFO4JFVHP2IUNIAM3R2HWEHDEUJA,1,0
225,B01G0GMDGG,B01G0GMDGG,AGAKZVLD4DKHOTRVCVR3YCS7OQXQ,1,0
226,B00ABA0ZOA,B09QPXVW35,AFL5CMFO7PFVEGYOTI6FAQPNXW7Q,1,0
227,B07YNJLR9X,B07YNJLR9X,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1,0
228,B07BKNGLRC,B07LB5ZTLG,AEAQKGX2BW3KHSF5TVPFVTVAZHYQ,1,2
229,B07BS3WVQH,B07BS3WVQH,AGXHFUENM3G65MN4BGET2DNU4IAQ,0,0
230,B00MWN74T8,B00MWN74T8,AEL2RWVTY6TYKUYHK6LFJ4QP3C4Q,1,1
231,B083MZLK4V,B09BR6JWDD,AGHRI2XCVHPM3H5ZNDKK26K4IMWQ,1,29
232,B07D26SF4D,B07D26SF4D,AG43S3VNMM5SARZFWRTKGDVALSUA,1,0
233,B07WCQV9FK,B07WCQV9FK,AFXYTGAHF6BK3GJ2PET72CKYUSSA,1,1
234,B007DYMA8G,B01I5N7D5I,AGWH7H4ND72S657DAIXIQLWUUSWA,1,0
235,B07XWFQTNG,B0C1BQK67N,AGJLIFCMXBXRCS7Y2EFI56LBEC2Q,1,17
236,B01D5CAZCM,B0B4TSH49X,AG4VSC4PHMS5O6BSOPXURF22CPFA,1,11
237,B07NFQ699F,B09KM1XNHN,AHJNW3RHHFQUH6I7FECKWHRC44HQ,0,0
238,B07P6MZVM9,B07X9HPXYC,AFVV7CLXY43P3Z3F7SROBZATZVSQ,1,1
239,B08QV864RG,B08QV864RG,AFVCLUBHRKF6ICRMGFH4BBKHSQHA,1,1
240,B007AQKBWO,B007AQKBWO,AHM2XKCUWJ4GZQNGDGNEVEN7FJYQ,1,24
241,B00CO8G05A,B0C45R7KKK,AEJOT3LBIUKUQQCH6HYJS7BMNHYA,1,0
242,B07MC16KG1,B07MC16KG1,AHJNW3RHHFQUH6I7FECKWHRC44HQ,1,0
243,B076HTK2YR,B076HTK2YR,AEFETIHL5IPPGZ6XSFR2HLVOBTHA,1,0
244,B07FFLBX6T,B07FFLBX6T,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
245,B0B2PYKR16,B0B2PYKR16,AHXYXYHXGDZ5FB7JR2HZVT63NBSQ,1,0
246,B0BM5MNXT2,B0BM5MNXT2,AEGYJ3HXGB5ZCQNOMOEPNTEQVMFA,1,0
247,B0170FHL72,B0170FHL72,AGHETJ7PN7P2EEPPQZHFVHGV7TAA,1,0
248,B0BD1D3J56,B0BD1D3J56,AHMWNKXEKIPVYKDUNAM4NNZ652DQ,1,0
249,B00ESIOUGK,B00ESIOUGK,AFAX43IN46NU5GHTTOOON3EQNW2A,1,0
250,B01ASVCR2O,B01ASVCR2O,AE6RAGPHZIDYWBGZBXILSKIYOGKQ,1,0
251,B01COYQFNU,B01COYQFNU,AFDQBLYSTSZOUG3VWD5DMI7IJ42Q,1,0
252,B015VMTA2A,B015VMTA2A,AHBMITBAGIANX6S6BOKC64FBUD6Q,1,0
253,B079VDHW2B,B079VDHW2B,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1,1
254,B00DQRV6CA,B08LPW9QC8,AECVZVINWATH26RZLF6GHX5RLD2A,1,1
255,B0BHP34T38,B0BHP34T38,AFSZPYNWDTDCQWVC2ZDOXI3OSYMQ,1,0
256,B09HWFK7DG,B09HWFK7DG,AEUAL3EJKUSTNB4YY6STLYGTJALA,1,1
